X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
1287096.02253078,185195.407601595,154,20000,1287096.02259,185195.40747,38399,13,316518,SE,56TH AVE S AND LUTHER AVE S,0, ,NONE,-122.262730375715,47.4987080325216
1263999.58967513,243368.820781156,155,8169,1263999.58968,243368.82091,26651,13,21164,LKUN,3RD AVE NW AND NW 41ST N ST,3, ,NONE,-122.360816488578,47.656944121963
1282394.90758197,212177.911053225,156,14447,1282394.90745,212177.91118,32649,13,59526,SE,BELLA VISTA AVE S AND S HINDS ST,0, ,NONE,-122.283801981275,47.5724262580658
1273817.95851719,222721.647512019,157,12483,1273817.95845,222721.64751,30417,13,44127,E,10TH AVE S AND S WASHINGTON ST,0, ,NONE,-122.319366354357,47.6008779668855
1276725.53208816,253305.635895342,158,5360,1276725.53196,253305.63577,24741,13,6536,NE,17TH AVE NE AND NE 77TH W ST,0, ,NONE,-122.309961707176,47.6848614668508
1270147.03838542,248390.57585831,159,6711,1270147.03851,248390.57579,25485,13,13119,LKUN-NW,KENWOOD PL N AND MCKINLEY PL N,0, ,NONE,-122.336274745552,47.6710403241528
1268196.87857543,229126.011038572,160,11397,1268196.87864,229126.01104,166562,13,39258,DWNTN,7TH AVE AND BATTERY ST,2, ,NONE,-122.342655079964,47.6181322563718
1263770.3086509,234391.032355964,161,10314,1263770.30865,234391.03223,28551,13,34108,MGNL-QA,3RD AVE W AND W GALER W ST,3, ,NONE,-122.361023538868,47.6323240032634
1260854.47952791,197808.552318513,162,17553,1260854.47966,197808.55232,34071,13,69744,DLRD,29TH AVE SW AND SW KENYON ST,0, ,NONE,-122.369884878174,47.531894215142
1277419.79743287,216111.999633253,163,13574,1277419.7973,216111.99963,31578,13,52571,GRDWM,22ND AVE S AND S COLLEGE ST,3, ,NONE,-122.304257583866,47.582950717075
1266156.64676534,250609.361460581,164,6056,1266156.6467,250609.36159,24360,13,4749,NW,DAYTON AVE N AND N 66TH ST,0, ,NONE,-122.352645523138,47.676907120193
1251882.66345473,212119.959117159,165,14493,1251882.66345,212119.95893,31723,13,53151,SW,58TH AVE SW AND DEAD END 2,0, ,NONE,-122.407379600028,47.5706237505706
1265901.02551708,195736.814332381,166,17966,1265901.02558,195736.81446,35015,13,77526,DLRD,11TH AVE SW AND SW CLOVERDALE ST,0, ,NONE,-122.349295476019,47.5264900478934
1253777.14755267,209967.942090958,167,15038,1253777.14742,209967.94203,31762,13,53334,SW,52ND PL SW AND SW GENESEE ST,3, ,NONE,-122.399529297756,47.5648312004405
1259776.51216681,255733.015865818,168,4828,1259776.51204,255733.01599,36986,13,230358,BLRD,17TH AVE NW AND NW 85TH ST,2, ,NONE,-122.378956525792,47.6906024644211
1282483.50911807,245911.862319767,169,7387,1282483.50905,245911.86219,287167,13,16858,NE,BURKE GILMAN TRL AND NE 50TH ST,0, ,NONE,-122.286022645587,47.6648956389341
1282799.44057438,246786.165680662,170,46401,1282799.4407,246786.16568,287169,13,16860,NE,40TH AVE NE AND BURKE GILMAN TRL,0, ,NONE,-122.284807644707,47.6673084435781
1273953.99698132,250954.597940922,171,5996,1273953.99685,250954.59807,491949,13,5463,NW,I5 SB AND NE LAKE CITY WY ON RP,5, ,NONE,-122.321027163076,47.6782710025306
1283351.50739095,186933.735859364,172,19650,1283351.50726,186933.7358,490894,13,305453, ,I5 SB AND I5 SB EXIT 157 OFF RP,5, ,NONE,-122.278007683016,47.5032811325959
1260629.62890369,237503.19376716,173,9565,1260629.62897,237503.19377,340117,13,28656,MGNL-QA,W WHEELER ST AND DEAD END 2,0, ,NONE,-122.374011532231,47.640682622797
1271690.917491,196221.41606088,174,17868,1271690.91743,196221.41606,490135,13,78673,GRDWM,CLOVERDALE ST ON RP AND WEST MARGINAL NB WAY S,4, ,NONE,-122.325903148915,47.5281285732844
1271136.64363444,218917.567188129,175,47069,1271136.64363,218917.56712,527180,13,44865,GRDWM,EDGAR MARTINEZ DR S AND S ATLANTIC ST OFF RP,5, ,NONE,-122.329932675812,47.5903086354468
1252772.91203164,215156.954640269,176,13740,1252772.91216,215156.95451,30943,13,47347,SW,56TH AVE SW AND SW LANDER PL,0, ,NONE,-122.40402507078,47.5789977721862
1273264.28805262,232205.87196973,177,10767,1273264.28805,232205.87203,28979,13,36139,E,HARVARD AVE E AND E ALOHA ST,0, ,NONE,-122.32235390814,47.6268446727555
1272772.06987612,211093.846284106,178,14812,1272772.06994,211093.84616,32258,13,57131,GRDWM,AIRPORT WAY S AND S BRADFORD ST,1, ,NONE,-122.322692795122,47.5689509862916
1281772.16409333,207460.576648384,179,15505,1281772.16416,207460.57665,33562,13,66504,SE,RAINIER AVE S AND S ANGELINE ST,1, ,NONE,-122.285963623643,47.559463826378
1275950.51723938,255653.542969733,180,4854,1275950.5173,255653.5431,37546,13,233337,N,NE 86TH ST AND DEAD END 1,0, ,NONE,-122.313290885676,47.6912562139555
1282613.04787019,211536.963852569,181,14717,1282613.04787,211536.96372,32662,13,59541,SE,CASCADIA AVE S AND S COURT ST,0, ,NONE,-122.282869524466,47.5706806860528
1273522.66251688,252334.723126337,182,5634,1273522.66245,252334.72325,24439,13,5317,NW,5TH AVE NE AND NE 74TH ST,2, ,NONE,-122.322886205879,47.6820310126956
1266067.59313326,248987.491954908,183,6521,1266067.59301,248987.49202,25607,13,13532,NW,DAYTON AVE N AND N 60TH ST,0, ,NONE,-122.352876956201,47.6724568373752
1279921.95218743,219844.548629075,184,12876,1279921.95206,219844.54876,30663,13,45338,CNTRL,YAKIMA AVE S AND S NORMAN ST,0, ,NONE,-122.294407999472,47.5933122750497
1268374.51633561,233666.19619523,185,10479,1268374.51627,233666.19613,28717,13,35109,MGNL-QA,COMSTOCK ST AND DEXTER AVE N,2, ,NONE,-122.342295895596,47.6305862790268
1286625.2977303,191812.815672368,186,18687,1286625.29773,191812.81574,35476,13,81744,SE,54TH AVE S AND S ROXBURY E ST,3, ,NONE,-122.265132337509,47.5168224771935
1281247.10930879,251895.137077898,187,5723,1281247.10944,251895.13721,24664,13,6316,NE,34TH AVE NE AND NE 73RD ST,0, ,NONE,-122.29149950098,47.6812316584529
1272097.78315543,247208.614001095,188,7051,1272097.78309,247208.61407,25855,13,14709,LKUN-NW,1ST AVE NE AND NE 54TH ST,0, ,NONE,-122.328265394779,47.6679047672775
1256347.1739233,239234.735208929,189,9129,1256347.17392,239234.73527,27677,13,27654,MGNL-QA,27 LOWER AVE W AND DEAD END,0, ,NONE,-122.3915216092,47.6451922981619
1283177.29542278,252238.84082225,190,5646,1283177.29542,252238.84076,24924,13,7706,NE,42ND AVE NE AND NE 74TH ST,0, ,NONE,-122.283691434997,47.6822737380589
1261089.45348015,212220.573389262,191,14418,1261089.45361,212220.57333,32125,13,55662,SW,SPOKANE TURN RD AND SW SPOKANE SR ST,2, ,CITY,-122.370098815945,47.5714096366819
1277703.10034516,224124.36783345,192,12249,1277703.10047,224124.36777,30201,13,41743,CNTRL,22ND AVE AND E TERRACE S ST,0, ,NONE,-122.303730146851,47.604927379065
1271744.64869106,221535.496662796,193,12662,1271744.64876,221535.4966,30523,13,44558,DWNTN,5TH AVE S AND S WELLER ST,2, ,CITY,-122.327675198697,47.5975166982751
1266379.04919757,237429.465895072,194,9584,1266379.04926,237429.46602,28093,13,29564,MGNL-QA,NOB HILL AVE N AND WHEELER ST,0, ,NONE,-122.350688112078,47.6407936853578
1272403.74942774,228390.714909822,195,11525,1272403.74943,228390.71478,29857,13,40512,E,SUMMIT AVE AND E OLIVE ST,0, ,NONE,-122.325543045951,47.6163417309544
1263315.13079444,205720.716294602,196,15921,1263315.13067,205720.71642,32974,13,62455,DLRD,SW BRANDON ST AND DEAD END 3,0, ,NONE,-122.360561806809,47.553715323796
1268978.35172823,224132.680153459,197,12246,1268978.35166,224132.68009,29632,13,39419,DWNTN,ALASKAN WAY AND SPRING ST,1, ,HALFPED,-122.339090958472,47.6044876840434
1255722.33686666,214555.018511653,198,13854,1255722.3368,214555.01838,31173,13,48734,SW,47TH AVE SW AND SW STEVENS ST,0, ,NONE,-122.392028199344,47.5775123014582
1270180.87755346,248345.163890257,199,6723,1270180.87762,248345.16395,25497,13,13255,LKUN-NW,KENWOOD PL N AND N 57TH ST,0, ,NONE,-122.336133826631,47.6709176632476
1283088.41503868,196319.733500987,200,17859,1283088.41504,196319.73363,35228,13,80123,SE,42ND PL S AND DEAD END,0, ,NONE,-122.279785586262,47.5289946793108
1257916.2143729,210489.421003491,201,14955,1257916.21431,210489.42094,31891,13,54318,SW,40TH AVE SW AND SW DAKOTA ST,0, ,NONE,-122.382809883891,47.5664902240196
1288907.25184464,191029.511415571,202,18864,1288907.25178,191029.51154,38187,13,306111,SE,62ND AVE S AND WATERS WR AVE S,3, ,NONE,-122.255840755092,47.5147914338606
1252046.78652689,237593.843175247,203,9533,1252046.78659,237593.84311,27487,13,26167,MGNL-QA,ELLINOR DR W AND W PARKMONT PL,0, ,NONE,-122.408827368325,47.6404547284556
1283084.24083067,234126.226083696,204,10382,1283084.2407,234126.22608,28535,13,32743,E,39TH AVE E AND E MADISON ST,2, ,NONE,-122.282684382635,47.6326222673795
1263206.03613833,194466.21618709,205,18194,1263206.03601,194466.21606,34871,13,76314,DLRD,DELRIDGE WAY SW AND SW HENDERSON ST,1, ,CITY,-122.360099362976,47.522861343788
1260083.53648712,193868.314170465,206,18305,1260083.53642,193868.31423,34948,13,76715,DLRD,31ST AVE SW AND SW BARTON ST,2, ,NONE,-122.372685971975,47.5210520063066
1274054.36747743,271299.519177765,207,2423,1274054.36754,271299.51918,35861,13,220112,N-NW,NE 145TH ST AND 6TH AVE NE,1, ,NONE,-122.322217519589,47.7340410894044
1275590.346679,251349.416053325,208,5863,1275590.34655,251349.41612,24472,13,5352,NE,BROOKLYN AVE NE AND NE 70TH ST,0, ,NONE,-122.314416716185,47.679439712538
1287196.20013088,186156.164914578,209,19798,1287196.20026,186156.16472,38385,13,316501,SE,56TH AVE S AND S AVON ST,0, ,NONE,-122.262397358953,47.5013465862679
1274559.83435795,252520.836278528,210,5565,1274559.83442,252520.83628,24433,13,5309,NE,9TH AVE NE AND NE 75TH ST ON RP,1, ,NONE,-122.31869102159,47.6825960984629
1254533.82812944,203769.030916616,211,16354,1254533.82813,203769.03079,32915,13,61732,SW,50TH AVE SW AND DEAD END 3,0, ,NONE,-122.395955182106,47.5478826154905
1275855.98725528,213272.99483034,212,14125,1275855.98726,213272.9947,31663,13,52777,GRDWM,LAFAYETTE AVE S AND S HANFORD ST,0, ,NONE,-122.310372079175,47.575086929292
1267649.29303887,242730.411308512,213,8352,1267649.2931,242730.41144,26981,13,22567,LKUN,WHITMAN AVE N AND N 40TH ST,3, ,NONE,-122.345959079709,47.6553918915766
1253110.56815998,208075.570185021,214,15378,1253110.56822,208075.57006,32745,13,60105,SW,55TH AVE SW AND SW EDMUNDS ST,0, ,NONE,-122.40207248481,47.5596071362032
1263820.64157894,236157.768933773,215,9909,1263820.64158,236157.76887,27831,13,28318,MGNL-QA,3RD AVE W AND W CROCKETT S ST,0, ,NONE,-122.360961669376,47.6371692750159
1277404.70168886,205036.141573906,216,16085,1277404.70175,205036.14145,33363,13,65713,GRDWM,S VERN CT AND DEAD END,0, ,NONE,-122.303461462682,47.5525910998785
1256015.36848296,213876.076302961,217,13995,1256015.36848,213876.07643,31932,13,54503,SW,46TH AVE SW AND SW HANFORD ST,0, ,NONE,-122.390785559796,47.5756676323187
1261008.15671207,257538.307899669,218,4416,1261008.15671,257538.30777,37244,13,231720,BLRD,14TH AVE NW AND HOLMAN RD NW,1, ,NONE,-122.37410340937,47.6956183492007
1264835.46929199,233366.090786919,219,10543,1264835.4691,233366.09091,28586,13,34144,MGNL-QA,HIGHLAND DR AND QUEEN ANNE AVE N,2, ,NONE,-122.356622064499,47.6295725710544
1258478.23363748,195755.684092402,220,17961,1258478.23364,195755.68396,34699,13,75145,SW,37TH AVE SW AND SW CLOVERDALE ST,0, ,NONE,-122.379334937461,47.5261369605025
1275353.31992675,213282.850446358,221,14120,1275353.31999,213282.85045,31659,13,52773,GRDWM,16TH AVE S AND S HANFORD W ST,0, ,NONE,-122.312408931226,47.5750874775356
1274375.33829376,194934.011515558,222,18115,1274375.33829,194934.01152,35118,13,78303,GRDWM,14TH AVE S AND S TRENTON ST,1, ,CITY,-122.314939223479,47.5247420237254
1265619.51198079,197717.64441441,223,17576,1265619.51211,197717.64441,34164,13,70740,DLRD,12TH AVE SW AND SW KENYON ST,0, ,NONE,-122.350592750091,47.5319042143069
1286063.12889773,256349.233466446,224,4687,1286063.1289,256349.23334,37826,13,235324,NE,NE 90TH PL AND DEAD END,0, ,NONE,-122.27228996178,47.693688830314
1258368.56259736,251055.598069027,225,5961,1258368.56247,251055.59801,23935,13,2341,BLRD,22ND AVE NW AND NW 67TH ST,0, ,NONE,-122.384289357123,47.6777043467441
1271259.15096256,224060.904025391,226,12258,1271259.1509,224060.90409,29964,13,40764,DWNTN,5TH AVE AND CHERRY ST,1, ,STATE,-122.32984160613,47.6044129084605
1254631.71145754,215213.449616328,227,13722,1254631.71152,215213.44962,31170,13,48731,SW,GARLOUGH AVE SW AND SW ADMIRAL W WAY,2, ,NONE,-122.396500136499,47.5792563716514
1267239.60619046,226175.679963559,228,11909,1267239.60632,226175.6799,29724,13,39704,DWNTN,ALASKAN WAY AND LENORA ST,1, ,HALFPED,-122.346300575325,47.6099939849591
1262974.01463409,208416.487177372,229,15318,1262974.01451,208416.48705,32924,13,62101,DLRD,COTTAGE PL SW AND SW ALASKA ST,0, ,NONE,-122.36215979651,47.5610857332291
1284157.11071977,255575.138233662,230,4872,1284157.11059,255575.13823,37844,13,235352,NE,45TH AVE NE AND DEAD END 3,0, ,NONE,-122.279969006386,47.6914690758004
1255844.01379478,200427.187841192,231,17039,1255844.01386,200427.18784,33888,13,68701,SW,SYLVAN LN SW AND DEAD END,0, ,NONE,-122.390377305831,47.5387956604006
1278877.56716236,257226.281275347,232,4488,1278877.56729,257226.28115,37646,13,234306,NE,25TH AVE NE AND NE 92ND ST,0, ,NONE,-122.301529975743,47.69572075271
1271710.15237103,194081.852090687,233,18267,1271710.15224,194081.85203,35194,13,78710,GRDWM,7TH AVE S AND S DIRECTOR W ST,0, ,NONE,-122.325657380871,47.5222651018902
1265284.03626844,194416.996155038,234,18206,1265284.0364,194416.99622,35036,13,77708,DLRD,13TH AVE SW AND SW HENDERSON ST,2, ,NONE,-122.351686882904,47.5228391361027
1285736.9720974,206222.826503128,235,15794,1285736.9721,206222.82638,33459,13,66148,SE,51ST AVE S AND S PEARL ST,0, ,NONE,-122.269815007013,47.5562751620638
1253990.96144089,251776.016885772,236,5751,1253990.96144,251776.01682,23828,13,1314,BLRD,35TH AVE NW AND NW 70TH ST,0, ,NONE,-122.402115308391,47.6794357179315
1258382.80765338,239035.809128717,237,9172,1258382.80759,239035.80919,27576,13,27111,MGNL-QA,21ST AVE W AND THORNDYKE AVE W,2, ,NONE,-122.383248933069,47.6447597435816
1282476.45823805,201239.498562023,238,16881,1282476.4583,201239.49863,34532,13,73521,SE,40TH AVE S AND S HOLLY ST,0, ,NONE,-122.282637191199,47.5424482256492
1260230.76554327,260601.744318813,239,3790,1260230.76561,260601.74432,36888,13,230114,BLRD,VALMAY AVE NW AND NW GREENBRIER WAY,0, ,NONE,-122.377509125224,47.7039723013724
1269272.28024054,257506.419835642,240,4426,1269272.28011,257506.4199,37336,13,232320,NW,N 92ND ST AND DEAD END,0, ,NONE,-122.340549116534,47.6959795781953
1255598.61469053,209906.542602897,241,15058,1255598.61482,209906.54273,31986,13,54719,SW,47TH AVE SW AND SW GENESEE ST,3, ,NONE,-122.392147900271,47.5647642893177
1265619.24394879,238337.120232001,242,9328,1265619.24382,238337.12017,28073,13,29542,MGNL-QA,2ND AVE N AND RAYE ST,0, ,NONE,-122.35384234632,47.6432404130879
1269704.54449697,267432.545285806,243,2881,1269704.54456,267432.54522,35763,13,219310,NW,ASHWORTH AVE N AND N 130TH ST,1, ,NONE,-122.339583015751,47.7232098339905
1271714.31313904,195927.249020576,244,17912,1271714.31327,195927.24902,35155,13,78515,GRDWM,S SULLIVAN ST AND DEAD END 2,0, ,NONE,-122.325785379049,47.5273235122699
1280438.24876396,254157.152888209,245,5182,1280438.24876,254157.15295,24626,13,6121,NE,31ST AVE NE AND NE 81ST ST,0, ,NONE,-122.294956943516,47.6873897566839
1272434.77361977,211994.957069039,246,14566,1272434.77356,211994.9572,32353,13,57616,GRDWM,S SPOKANE ST AND S SPOKANE CR ST,2, ,NONE,-122.324129577043,47.5714030073334
1286559.75949024,191814.543352365,247,18685,1286559.75943,191814.54348,35475,13,81743,SE,54TH AVE S AND S ROXBURY W ST,3, ,NONE,-122.26539764063,47.516823869821
1262929.66301803,193133.979001716,248,18430,1262929.66302,193133.979,34895,13,76340,DLRD,KELSEY LN SW AND SW CAMBRIDGE ST,0, ,NONE,-122.36111065847,47.5191947100923
1286257.34176193,255719.22623381,249,4833,1286257.34176,255719.2263,37836,13,235340,NE,54TH AVE NE AND NE 86TH ST,0, ,NONE,-122.27145368406,47.6919719306877
1286482.11065815,247979.360817879,250,6809,1286482.11053,247979.36095,26119,13,16136,NE,SAND POINT WAY NE AND NE 58TH ST,1, ,NONE,-122.269954540917,47.6707684282831
1277362.10597682,263240.532033503,251,3408,1277362.10591,263240.53216,36739,13,227706,N,19TH AVE NE AND NE 115TH E ST,0, ,NONE,-122.308150707263,47.7121262530825
1273614.76402098,260696.717246905,252,3768,1273614.76408,260696.71725,36524,13,226360,N,5TH AVE NE AND NE 105TH ST,2, ,NONE,-122.323169524685,47.7049558600663
1275228.63352664,262889.074113145,253,3453,1275228.6334,262889.07411,36489,13,226319,N-NW,PINEHURST WAY NE AND NE 114TH S ST,1, ,NONE,-122.316787741386,47.7110505057979
1282775.51148637,235290.248676881,254,10113,1282775.51136,235290.24861,28522,13,32723,E,38TH AVE E AND E HOWE ST,0, ,NONE,-122.284025291447,47.6357969083364
1275651.82655106,231284.419104785,255,10964,1275651.82649,231284.41923,28990,13,36302,E,15TH AVE E AND E MERCER N ST,2, ,NONE,-122.312601592018,47.6244452133834
1267480.7185747,250573.194548532,256,6069,1267480.71864,250573.19442,24358,13,4747,NW,LINDEN AVE N AND WOODLAND N PL N,2, ,NONE,-122.347268941969,47.6768795205357
1291146.19584693,186266.077426687,257,19776,1291146.19578,186266.07755,38429,13,317509,SE,69TH PL S AND 71ST PL S,0, ,NONE,-122.246428190911,47.5018478135512
1261870.14743295,262145.546048388,258,3548,1261870.14737,262145.54592,36303,13,224710,BLRD,12TH AVE NW AND NW NORCROSS WAY,0, ,NONE,-122.370977601753,47.7082937392368
1279281.56505078,263176.835329443,259,3417,1279281.56499,263176.83527,36656,13,227309,N,26TH AVE NE AND NE 115TH ST,0, ,NONE,-122.30035035194,47.71205223435
1280325.77983585,219828.575573057,260,12879,1280325.77977,219828.57564,30665,13,45341,CNTRL,31ST AVE S AND S NORMAN ST,3, ,NONE,-122.292770462718,47.5932894987706
1263582.06525871,253516.275895551,261,5326,1263582.06519,253516.2759,24067,13,3125,NW,6TH AVE NW AND NW 77TH ST,0, ,NONE,-122.363328898685,47.6847349875657
1265452.95786862,232776.019810319,262,10659,1265452.95774,232776.01987,28864,13,35557,MGNL-QA,WARD ST AND WARREN AVE N,0, ,NONE,-122.354071009919,47.6279886926662
1275412.53375082,231589.616033092,263,10889,1275412.53381,231589.61603,28991,13,36303,E,MALDEN AVE E AND E ROY ST,0, ,NONE,-122.31359558556,47.6252691391263
1266471.98174167,271480.172745943,264,2386,1266471.98187,271480.17275,35776,13,219505,NW,DAYTON AVE N AND N 145TH ST,1, ,NONE,-122.353038649718,47.734129949676
1287393.21222709,189952.819702461,265,19026,1287393.21223,189952.81957,337244,13,306652,SE,RENTON AVE S AND S COOPER ST,2, ,NONE,-122.261885574422,47.5117633161379
1274365.89509375,194624.108283252,266,18154,1274365.89497,194624.10816,35119,13,78304,GRDWM,14TH AVE S AND S CONCORD ST,1, ,NONE,-122.314953289626,47.523892085635
1256988.76483595,256314.264378414,267,4694,1256988.76471,256314.26425,37076,13,230767,BLRD,26TH AVE NW AND NW 87TH ST,0, ,NONE,-122.390321089498,47.6920415734507
1256071.70659502,242151.597867921,268,8542,1256071.70666,242151.598,26553,13,20704,MGNL-QA,28TH AVE W AND W TILDEN ST,3, ,NONE,-122.392878670619,47.653171901447
1266255.61207744,252937.436150953,269,5472,1266255.61221,252937.43634,24307,13,4546,NW,DAYTON AVE N AND N 75TH ST,0, ,NONE,-122.352430408933,47.6832936105428
1264381.02564353,262869.526529133,270,3460,1264381.02558,262869.52647,36250,13,224317,NW,3RD AVE NW AND NW 112TH ST,2, ,NONE,-122.360839543253,47.7104151982967
1287217.5101469,192596.006969169,271,18527,1287217.51021,192596.00703,35467,13,81735,SE,56TH AVE S AND S FLETCHER ST,0, ,NONE,-122.262795064604,47.5189993987078
1272128.63608345,243487.261165276,272,8137,1272128.63621,243487.2611,27222,13,23544,LKUN,1ST AVE NE AND NE 42ND E ST,0, ,NONE,-122.327846910291,47.6577062999067
1287237.94253093,184719.12081711,273,20123,1287237.94259,184719.12075,38408,13,316527,SE,BEACON AVE S AND S WALLACE ST,3, ,NONE,-122.262120584486,47.4974097463374
1260721.14218378,204457.304453313,274,16204,1260721.14206,204457.30445,32999,13,62715,DLRD,30TH AVE SW AND SW JUNEAU ST,0, ,NONE,-122.370962228449,47.5501107782429
1280979.10726053,251900.135733902,275,5722,1280979.10713,251900.13586,24665,13,6317,NE,33RD AVE NE AND NE 73RD ST,0, ,NONE,-122.292587666926,47.6812314339065
1269381.74891265,245423.366575271,276,7515,1269381.74878,245423.36658,25560,13,13362,LKUN,WOODLAWN AVE N AND N 47TH ST,0, ,NONE,-122.339144662755,47.6628663083316
1264150.11498728,212901.521485955,277,14216,1264150.11486,212901.52155,32008,13,55101,SW,CHELAN AVE SW AND DEAD END,0, ,NONE,-122.357757077492,47.5734429543757
